Row_ID,Order_ID,Order_Date,Ship_Date,Category,City,Country,Customer_ID,Customer_Name,Delivery_Pace,Delivery_Time,Month_Name,Postal_Code,Product_ID,Product_Name,Region,Sales,Segment,Ship_Mode,State,Sub_Category,Year
2616,CA-2015-147298,26-04-2015,03-05-2015,Office Supplies,Los Angeles,United States,AG-10300,Aleksandra Gannaway,Slow,7,April,90049,OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",West,18.288,Corporate,Standard Class,California,Binders,2015
2617,CA-2018-147942,01-04-2018,05-04-2018,Office Supplies,San Francisco,United States,MS-17365,Maribeth Schnelling,Slow,4,April,94110,OFF-LA-10003663,Avery 498,West,5.78,Consumer,Standard Class,California,Labels,2018
2618,CA-2018-147942,01-04-2018,05-04-2018,Office Supplies,San Francisco,United States,MS-17365,Maribeth Schnelling,Slow,4,April,94110,OFF-BI-10001294,Fellowes Binding Cases,West,121.68,Consumer,Standard Class,California,Binders,2018
2619,CA-2018-115931,22-12-2018,26-12-2018,Office Supplies,Carlsbad,United States,JM-15655,Jim Mitchum,Slow,4,December,88220,OFF-AR-10000369,Design Ebony Sketching Pencil,West,4.17,Corporate,Standard Class,New Mexico,Art,2018
2620,CA-2018-115931,22-12-2018,26-12-2018,Technology,Carlsbad,United States,JM-15655,Jim Mitchum,Slow,4,December,88220,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",West,67.04,Corporate,Standard Class,New Mexico,Phones,2018
2621,CA-2018-115931,22-12-2018,26-12-2018,Office Supplies,Carlsbad,United States,JM-15655,Jim Mitchum,Slow,4,December,88220,OFF-ST-10000876,Eldon Simplefile Box Office,West,37.32,Corporate,Standard Class,New Mexico,Storage,2018
2622,CA-2018-115931,22-12-2018,26-12-2018,Office Supplies,Carlsbad,United States,JM-15655,Jim Mitchum,Slow,4,December,88220,OFF-LA-10001404,Avery 517,West,18.45,Corporate,Standard Class,New Mexico,Labels,2018
2623,CA-2015-164861,03-12-2015,06-12-2015,Office Supplies,Saint Louis,United States,MC-17635,Matthew Clasen,Fast,3,December,63116,OFF-PA-10001972,Xerox 214,Central,25.92,Corporate,Second Class,Missouri,Paper,2015
2624,CA-2018-127180,22-10-2018,24-10-2018,Technology,New York City,United States,TA-21385,Tom Ashbrook,Fast,2,October,10024,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,East,11199.968,Home Office,First Class,New York,Copiers,2018
2625,CA-2018-127180,22-10-2018,24-10-2018,Technology,New York City,United States,TA-21385,Tom Ashbrook,Fast,2,October,10024,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,East,2399.6,Home Office,First Class,New York,Phones,2018
2626,CA-2018-127180,22-10-2018,24-10-2018,Office Supplies,New York City,United States,TA-21385,Tom Ashbrook,Fast,2,October,10024,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,East,63.9,Home Office,First Class,New York,Envelopes,2018
2627,CA-2018-127180,22-10-2018,24-10-2018,Technology,New York City,United States,TA-21385,Tom Ashbrook,Fast,2,October,10024,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,East,52.99,Home Office,First Class,New York,Phones,2018
2628,US-2018-165344,13-11-2018,15-11-2018,Technology,Springfield,United States,SB-20290,Sean Braxton,Fast,2,November,45503,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,East,60.864,Corporate,First Class,Ohio,Accessories,2018
2629,US-2018-165344,13-11-2018,15-11-2018,Technology,Springfield,United States,SB-20290,Sean Braxton,Fast,2,November,45503,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,East,652.995,Corporate,First Class,Ohio,Machines,2018
2630,US-2018-165344,13-11-2018,15-11-2018,Office Supplies,Springfield,United States,SB-20290,Sean Braxton,Fast,2,November,45503,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,East,11.22,Corporate,First Class,Ohio,Binders,2018
2631,CA-2016-168186,10-09-2016,15-09-2016,Office Supplies,Tulsa,United States,AB-10150,Aimee Bixby,Slow,5,September,74133,OFF-PA-10000477,Xerox 1952,Central,14.94,Consumer,Standard Class,Oklahoma,Paper,2016
2632,US-2018-110604,15-05-2018,20-05-2018,Furniture,Seattle,United States,JF-15295,Jason Fortune-,Slow,5,May,98103,FUR-FU-10000076,24-Hour Round Wall Clock,West,39.96,Consumer,Standard Class,Washington,Furnishings,2018
2633,US-2018-110604,15-05-2018,20-05-2018,Furniture,Seattle,United States,JF-15295,Jason Fortune-,Slow,5,May,98103,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,West,42.624,Consumer,Standard Class,Washington,Chairs,2018
2634,US-2018-110604,15-05-2018,20-05-2018,Furniture,Seattle,United States,JF-15295,Jason Fortune-,Slow,5,May,98103,FUR-CH-10004287,SAFCO Arco Folding Chair,West,220.96,Consumer,Standard Class,Washington,Chairs,2018
2635,CA-2016-116750,05-07-2016,10-07-2016,Furniture,Fayetteville,United States,BF-10975,Barbara Fisher,Slow,5,July,28314,FUR-FU-10003829,Stackable Trays,South,4.928,Corporate,Second Class,North Carolina,Furnishings,2016
2636,CA-2016-116750,05-07-2016,10-07-2016,Office Supplies,Fayetteville,United States,BF-10975,Barbara Fisher,Slow,5,July,28314,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,South,7.23,Corporate,Second Class,North Carolina,Binders,2016
2637,CA-2016-162369,15-08-2016,19-08-2016,Office Supplies,Los Angeles,United States,TT-21265,Tim Taslimi,Slow,4,August,90045,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,West,323.1,Corporate,Standard Class,California,Storage,2016
2638,CA-2018-108441,12-06-2018,18-06-2018,Office Supplies,New York City,United States,SB-20170,Sarah Bern,Slow,6,June,10035,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",East,19.04,Consumer,Standard Class,New York,Paper,2018
2639,CA-2018-108441,12-06-2018,18-06-2018,Office Supplies,New York City,United States,SB-20170,Sarah Bern,Slow,6,June,10035,OFF-BI-10000848,Angle-D Ring Binders,East,13.128,Consumer,Standard Class,New York,Binders,2018
2640,CA-2018-108441,12-06-2018,18-06-2018,Office Supplies,New York City,United States,SB-20170,Sarah Bern,Slow,6,June,10035,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,East,64.14,Consumer,Standard Class,New York,Art,2018
2641,CA-2018-108441,12-06-2018,18-06-2018,Furniture,New York City,United States,SB-20170,Sarah Bern,Slow,6,June,10035,FUR-CH-10000595,Safco Contoured Stacking Chairs,East,858.24,Consumer,Standard Class,New York,Chairs,2018
2642,CA-2016-169740,20-02-2016,25-02-2016,Technology,Hot Springs,United States,LM-17065,Liz MacKendrick,Slow,5,February,71901,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,South,29.99,Consumer,Standard Class,Arkansas,Accessories,2016
2643,CA-2017-124051,29-12-2017,30-12-2017,Office Supplies,Aurora,United States,KA-16525,Kelly Andreada,Fast,1,December,60505,OFF-PA-10001289,White Computer Printout Paper by Universal,Central,186.048,Consumer,First Class,Illinois,Paper,2017
2644,CA-2017-149111,17-04-2017,21-04-2017,Technology,Raleigh,United States,BF-11170,Ben Ferrer,Slow,4,April,27604,TEC-PH-10003092,Motorola L804,South,36.792,Home Office,Second Class,North Carolina,Phones,2017
2645,CA-2017-149111,17-04-2017,21-04-2017,Furniture,Raleigh,United States,BF-11170,Ben Ferrer,Slow,4,April,27604,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",South,18.624,Home Office,Second Class,North Carolina,Furnishings,2017
2646,CA-2015-131002,07-09-2015,12-09-2015,Furniture,Tulsa,United States,TB-21400,Tom Boeckenhauer,Slow,5,September,74133,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Central,57.69,Consumer,Second Class,Oklahoma,Furnishings,2015
2647,CA-2015-131002,07-09-2015,12-09-2015,Office Supplies,Tulsa,United States,TB-21400,Tom Boeckenhauer,Slow,5,September,74133,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Central,42.81,Consumer,Second Class,Oklahoma,Binders,2015
2648,CA-2015-131002,07-09-2015,12-09-2015,Office Supplies,Tulsa,United States,TB-21400,Tom Boeckenhauer,Slow,5,September,74133,OFF-PA-10000223,Xerox 2000,Central,12.96,Consumer,Second Class,Oklahoma,Paper,2015
2649,CA-2015-131002,07-09-2015,12-09-2015,Furniture,Tulsa,United States,TB-21400,Tom Boeckenhauer,Slow,5,September,74133,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Central,821.88,Consumer,Second Class,Oklahoma,Furnishings,2015
2650,CA-2015-131002,07-09-2015,12-09-2015,Technology,Tulsa,United States,TB-21400,Tom Boeckenhauer,Slow,5,September,74133,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Central,104.85,Consumer,Second Class,Oklahoma,Phones,2015
2651,US-2017-146794,26-09-2017,01-10-2017,Furniture,Hesperia,United States,SH-19975,Sally Hughsby,Slow,5,September,92345,FUR-BO-10004467,Bestar Classic Bookcase,West,424.9575,Corporate,Standard Class,California,Bookcases,2017
2652,CA-2018-112515,17-09-2018,21-09-2018,Office Supplies,Provo,United States,AS-10225,Alan Schoenberger,Slow,4,September,84604,OFF-BI-10000829,Avery Non-Stick Binders,West,10.776,Corporate,Second Class,Utah,Binders,2018
2653,CA-2018-112515,17-09-2018,21-09-2018,Office Supplies,Provo,United States,AS-10225,Alan Schoenberger,Slow,4,September,84604,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",West,11.784,Corporate,Second Class,Utah,Binders,2018
2654,CA-2018-112515,17-09-2018,21-09-2018,Office Supplies,Provo,United States,AS-10225,Alan Schoenberger,Slow,4,September,84604,OFF-PA-10000062,Green Bar Computer Printout Paper,West,164.88,Corporate,Second Class,Utah,Paper,2018
2655,CA-2018-112515,17-09-2018,21-09-2018,Furniture,Provo,United States,AS-10225,Alan Schoenberger,Slow,4,September,84604,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",West,1292.94,Corporate,Second Class,Utah,Bookcases,2018
2656,CA-2018-112515,17-09-2018,21-09-2018,Office Supplies,Provo,United States,AS-10225,Alan Schoenberger,Slow,4,September,84604,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",West,25.584,Corporate,Second Class,Utah,Binders,2018
2657,CA-2018-112515,17-09-2018,21-09-2018,Office Supplies,Provo,United States,AS-10225,Alan Schoenberger,Slow,4,September,84604,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",West,261.74,Corporate,Second Class,Utah,Storage,2018
2658,CA-2018-112515,17-09-2018,21-09-2018,Office Supplies,Provo,United States,AS-10225,Alan Schoenberger,Slow,4,September,84604,OFF-LA-10001175,Avery 514,West,14.4,Corporate,Second Class,Utah,Labels,2018
2659,CA-2017-150343,16-08-2017,20-08-2017,Office Supplies,San Francisco,United States,PK-19075,Pete Kriz,Slow,4,August,94110,OFF-EN-10004030,Convenience Packs of Business Envelopes,West,10.86,Consumer,Standard Class,California,Envelopes,2017
2660,CA-2016-135538,24-12-2016,28-12-2016,Furniture,Gilbert,United States,HR-14830,Harold Ryan,Slow,4,December,85234,FUR-CH-10004287,SAFCO Arco Folding Chair,West,883.84,Corporate,Standard Class,Arizona,Chairs,2016
2661,CA-2018-123372,28-11-2018,02-12-2018,Technology,New York City,United States,DG-13300,Deirdre Greer,Slow,4,November,10035,TEC-PH-10002834,Google Nexus 5,East,1979.89,Corporate,Standard Class,New York,Phones,2018
2662,CA-2018-123372,28-11-2018,02-12-2018,Office Supplies,New York City,United States,DG-13300,Deirdre Greer,Slow,4,November,10035,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",East,79.96,Corporate,Standard Class,New York,Envelopes,2018
2663,CA-2018-159604,14-04-2018,15-04-2018,Office Supplies,Springfield,United States,CL-12700,Craig Leslie,Fast,1,April,65807,OFF-BI-10003460,Acco 3-Hole Punch,Central,8.76,Home Office,First Class,Missouri,Binders,2018
2664,CA-2017-164784,01-05-2017,04-05-2017,Office Supplies,Memphis,United States,HF-14995,Herbert Flentye,Fast,3,May,38109,OFF-LA-10001569,Avery 499,South,3.984,Consumer,First Class,Tennessee,Labels,2017
2665,CA-2017-164784,01-05-2017,04-05-2017,Furniture,Memphis,United States,HF-14995,Herbert Flentye,Fast,3,May,38109,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,South,370.62,Consumer,First Class,Tennessee,Tables,2017
2666,CA-2017-164784,01-05-2017,04-05-2017,Office Supplies,Memphis,United States,HF-14995,Herbert Flentye,Fast,3,May,38109,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,South,2.742,Consumer,First Class,Tennessee,Binders,2017
2667,CA-2017-111794,01-10-2017,01-10-2017,Technology,Amarillo,United States,HG-15025,Hunter Glantz,Fast,0,October,79109,TEC-AC-10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Central,79.512,Consumer,Same Day,Texas,Accessories,2017
2668,CA-2017-111794,01-10-2017,01-10-2017,Office Supplies,Amarillo,United States,HG-15025,Hunter Glantz,Fast,0,October,79109,OFF-PA-10000474,Easy-staple paper,Central,28.352,Consumer,Same Day,Texas,Paper,2017
2669,US-2016-139759,25-08-2016,30-08-2016,Furniture,Los Angeles,United States,NL-18310,Nancy Lomonaco,Slow,5,August,90045,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",West,40.784,Home Office,Standard Class,California,Chairs,2016
2670,US-2016-139759,25-08-2016,30-08-2016,Office Supplies,Los Angeles,United States,NL-18310,Nancy Lomonaco,Slow,5,August,90045,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,West,105.96,Home Office,Standard Class,California,Appliances,2016
2671,CA-2015-126403,09-09-2015,12-09-2015,Office Supplies,Lowell,United States,RR-19525,Rick Reed,Fast,3,September,1852,OFF-PA-10001144,Xerox 1913,East,166.44,Corporate,Second Class,Massachusetts,Paper,2015
2672,CA-2015-126403,09-09-2015,12-09-2015,Furniture,Lowell,United States,RR-19525,Rick Reed,Fast,3,September,1852,FUR-CH-10003761,Global Italian Leather Office Chair,East,785.88,Corporate,Second Class,Massachusetts,Chairs,2015
2673,CA-2015-126403,09-09-2015,12-09-2015,Office Supplies,Lowell,United States,RR-19525,Rick Reed,Fast,3,September,1852,OFF-PA-10004665,Advantus Motivational Note Cards,East,26.2,Corporate,Second Class,Massachusetts,Paper,2015
2674,CA-2015-126403,09-09-2015,12-09-2015,Office Supplies,Lowell,United States,RR-19525,Rick Reed,Fast,3,September,1852,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,East,1325.85,Corporate,Second Class,Massachusetts,Storage,2015
2675,CA-2018-136875,03-12-2018,03-12-2018,Office Supplies,San Diego,United States,TC-21295,Toby Carlisle,Fast,0,December,92024,OFF-PA-10000357,Xerox 1888,West,166.44,Consumer,Same Day,California,Paper,2018
2676,CA-2018-132185,27-11-2018,02-12-2018,Office Supplies,Asheville,United States,DB-13615,Doug Bickford,Slow,5,November,28806,OFF-AR-10000422,Pencil and Crayon Sharpener,South,8.76,Consumer,Standard Class,North Carolina,Art,2018
2677,CA-2018-132185,27-11-2018,02-12-2018,Office Supplies,Asheville,United States,DB-13615,Doug Bickford,Slow,5,November,28806,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,South,43.584,Consumer,Standard Class,North Carolina,Appliances,2018
2678,US-2015-160780,21-06-2015,21-06-2015,Office Supplies,Pueblo,United States,SV-20785,Stewart Visinsky,Fast,0,June,81001,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",West,11.088,Consumer,Same Day,Colorado,Binders,2015
2679,US-2015-160780,21-06-2015,21-06-2015,Office Supplies,Pueblo,United States,SV-20785,Stewart Visinsky,Fast,0,June,81001,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",West,25.164,Consumer,Same Day,Colorado,Binders,2015
2680,CA-2018-127026,21-01-2018,27-01-2018,Office Supplies,Jackson,United States,MH-18115,Mick Hernandez,Slow,6,January,49201,OFF-BI-10000546,Avery Durable Binders,Central,14.4,Home Office,Standard Class,Michigan,Binders,2018
2681,CA-2018-127026,21-01-2018,27-01-2018,Technology,Jackson,United States,MH-18115,Mick Hernandez,Slow,6,January,49201,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Central,619.95,Home Office,Standard Class,Michigan,Accessories,2018
2682,CA-2018-127026,21-01-2018,27-01-2018,Office Supplies,Jackson,United States,MH-18115,Mick Hernandez,Slow,6,January,49201,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Central,89.52,Home Office,Standard Class,Michigan,Binders,2018
2683,CA-2018-127026,21-01-2018,27-01-2018,Technology,Jackson,United States,MH-18115,Mick Hernandez,Slow,6,January,49201,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Central,350.973,Home Office,Standard Class,Michigan,Machines,2018
2684,CA-2018-127026,21-01-2018,27-01-2018,Technology,Jackson,United States,MH-18115,Mick Hernandez,Slow,6,January,49201,TEC-PH-10003601,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Central,164.99,Home Office,Standard Class,Michigan,Phones,2018
2685,CA-2018-137085,29-06-2018,06-07-2018,Office Supplies,Los Angeles,United States,CT-11995,Carol Triggs,Slow,7,June,90004,OFF-BI-10000632,Satellite Sectional Post Binders,West,312.552,Consumer,Standard Class,California,Binders,2018
2686,CA-2017-133123,06-09-2017,11-09-2017,Office Supplies,Thomasville,United States,KB-16315,Karl Braun,Slow,5,September,27360,OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",South,95.952,Consumer,Standard Class,North Carolina,Envelopes,2017
2687,CA-2017-133123,06-09-2017,11-09-2017,Office Supplies,Thomasville,United States,KB-16315,Karl Braun,Slow,5,September,27360,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,South,3.204,Consumer,Standard Class,North Carolina,Binders,2017
2688,US-2017-128195,04-08-2017,05-08-2017,Office Supplies,Peoria,United States,RA-19285,Ralph Arnett,Fast,1,August,61604,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Central,3.98,Consumer,First Class,Illinois,Binders,2017
2689,CA-2016-153220,12-11-2016,14-11-2016,Office Supplies,Los Angeles,United States,YC-21895,Yoseph Carroll,Fast,2,November,90032,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",West,15.7,Corporate,First Class,California,Paper,2016
2690,CA-2015-123064,30-06-2015,02-07-2015,Office Supplies,Chicago,United States,RA-19915,Russell Applegate,Fast,2,June,60653,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Central,5.248,Consumer,First Class,Illinois,Art,2015
2691,CA-2018-156412,04-12-2018,08-12-2018,Office Supplies,Philadelphia,United States,CM-12160,Charles McCrossin,Slow,4,December,19134,OFF-BI-10004364,Storex Dura Pro Binders,East,5.346,Consumer,Standard Class,Pennsylvania,Binders,2018
2692,US-2017-144211,28-08-2017,02-09-2017,Office Supplies,Englewood,United States,CS-12130,Chad Sievert,Slow,5,August,80112,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",West,15.48,Consumer,Standard Class,Colorado,Paper,2017
2693,US-2017-144211,28-08-2017,02-09-2017,Technology,Englewood,United States,CS-12130,Chad Sievert,Slow,5,August,80112,TEC-PH-10002890,AT&T 17929 Lendline Telephone,West,108.576,Consumer,Standard Class,Colorado,Phones,2017
2694,CA-2017-138079,22-01-2017,28-01-2017,Furniture,Seattle,United States,AJ-10795,Anthony Johnson,Slow,6,January,98115,FUR-FU-10001475,"Contract Clock, 14"", Brown",West,109.9,Corporate,Standard Class,Washington,Furnishings,2017
2695,CA-2015-143182,15-10-2015,20-10-2015,Furniture,Hialeah,United States,DL-12865,Dan Lawera,Slow,5,October,33012,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",South,15.384,Consumer,Standard Class,Florida,Furnishings,2015
